Date,Conso_J1,Conso_J7,Conso_moy_3j,Conso_moy_7j,Temperature,Mois_sin,Mois_cos,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Tempo,Consommation
2012-08-21,45157.54,42853.15,41595.98,41786.60,24.85,-0.87,-0.50,0.78,0.62,0,0,-1,46803.02
2012-08-22,46803.02,38893.25,43525.81,42350.87,21.56,-0.87,-0.50,0.97,-0.22,0,0,-1,46139.38
2012-08-23,46139.38,42380.56,46033.31,43386.03,21.11,-0.87,-0.50,0.43,-0.90,0,0,-1,46138.08
2012-08-24,46138.08,43591.33,46360.16,43922.82,21.16,-0.87,-0.50,-0.43,-0.90,0,0,-1,45811.79
2012-08-25,45811.79,41013.54,46029.75,44240.03,20.75,-0.87,-0.50,-0.97,-0.22,1,0,-1,40893.85
2012-08-26,40893.85,38616.85,44281.24,44222.93,18.94,-0.87,-0.50,-0.78,0.62,1,0,-1,37398.38
2012-08-27,37398.38,45157.54,41368.01,44048.86,20.66,-0.87,-0.50,0.00,1.00,0,0,-1,45105.08
2012-08-28,45105.08,46803.02,41132.44,44041.37,21.34,-0.87,-0.50,0.78,0.62,0,0,-1,47311.69
2012-08-29,47311.69,46139.38,43271.72,44114.04,21.24,-0.87,-0.50,0.97,-0.22,0,0,-1,47805.92
2012-08-30,47805.92,46138.08,46740.90,44352.11,18.70,-0.87,-0.50,0.43,-0.90,0,0,-1,47512.40
2012-08-31,47512.40,45811.79,47543.33,44548.44,15.66,-0.87,-0.50,-0.43,-0.90,0,0,-1,46422.73
2012-09-01,46422.73,40893.85,47247.01,44635.72,15.29,-1.00,-0.00,-0.97,-0.22,1,0,-1,41099.48
2012-09-02,41099.48,37398.38,45011.53,44665.10,17.47,-1.00,-0.00,-0.78,0.62,1,0,-1,38539.60
2012-09-03,38539.60,45105.08,42020.60,44828.13,18.69,-1.00,-0.00,0.00,1.00,0,0,-1,46533.29
2012-09-04,46533.29,47311.69,42057.46,45032.16,19.78,-1.00,-0.00,0.78,0.62,0,0,-1,48197.75
2012-09-05,48197.75,47805.92,44423.55,45158.74,19.73,-1.00,-0.00,0.97,-0.22,0,0,-1,48576.88
2012-09-06,48576.88,47512.40,47769.31,45268.88,18.43,-1.00,-0.00,0.43,-0.90,0,0,-1,48603.75
2012-09-07,48603.75,46422.73,48459.46,45424.78,18.65,-1.00,-0.00,-0.43,-0.90,0,0,-1,47980.56
2012-09-08,47980.56,41099.48,48387.06,45647.33,20.45,-1.00,-0.00,-0.97,-0.22,1,0,-1,42133.54
2012-09-09,42133.54,38539.60,46239.28,45795.05,21.55,-1.00,-0.00,-0.78,0.62,1,0,-1,39004.00
2012-09-10,39004.00,46533.29,43039.37,45861.40,21.62,-1.00,-0.00,0.00,1.00,0,0,-1,47228.52
2012-09-11,47228.52,48197.75,42788.69,45960.71,18.99,-1.00,-0.00,0.78,0.62,0,0,-1,48886.67
2012-09-12,48886.67,48576.88,45039.73,46059.13,15.81,-1.00,-0.00,0.97,-0.22,0,0,-1,48339.56
2012-09-13,48339.56,48603.75,48151.58,46025.23,15.18,-1.00,-0.00,0.43,-0.90,0,0,-1,48022.58
2012-09-14,48022.58,47980.56,48416.27,45942.21,14.95,-1.00,-0.00,-0.43,-0.90,0,0,-1,47544.54
2012-09-15,47544.54,42133.54,47968.90,45879.92,16.95,-1.00,-0.00,-0.97,-0.22,1,0,-1,41519.15
2012-09-16,41519.15,39004.00,45695.42,45792.15,17.04,-1.00,-0.00,-0.78,0.62,1,0,-1,38704.17
2012-09-17,38704.17,47228.52,42589.28,45749.31,17.86,-1.00,-0.00,0.00,1.00,0,0,-1,46588.33
2012-09-18,46588.33,48886.67,42270.55,45657.86,16.78,-1.00,-0.00,0.78,0.62,0,0,-1,48201.33
2012-09-19,48201.33,48339.56,44497.94,45559.95,14.42,-1.00,-0.00,0.97,-0.22,0,0,-1,48171.27
2012-09-20,48171.27,48022.58,47653.65,45535.91,13.77,-1.00,-0.00,0.43,-0.90,0,0,-1,48850.29
2012-09-21,48850.29,47544.54,48407.63,45654.15,14.87,-1.00,-0.00,-0.43,-0.90,0,0,-1,48968.33
2012-09-22,48968.33,41519.15,48663.30,45857.55,15.46,-1.00,-0.00,-0.97,-0.22,1,0,-1,43179.48
2012-09-23,43179.48,38704.17,46999.37,46094.74,17.94,-1.00,-0.00,-0.78,0.62,1,0,-1,40115.62
2012-09-24,40115.62,46588.33,44087.81,46296.38,18.11,-1.00,-0.00,0.00,1.00,0,0,-1,47775.17
2012-09-25,47775.17,48201.33,43690.09,46465.93,15.42,-1.00,-0.00,0.78,0.62,0,0,-1,49699.54
2012-09-26,49699.54,48171.27,45863.44,46679.96,14.78,-1.00,-0.00,0.97,-0.22,0,0,-1,50467.06
2012-09-27,50467.06,48850.29,49313.92,47007.93,13.93,-1.00,-0.00,0.43,-0.90,0,0,-1,50305.17
2012-09-28,50305.17,48968.33,50157.26,47215.77,14.17,-1.00,-0.00,-0.43,-0.90,0,0,-1,49278.94
2012-09-29,49278.94,43179.48,50017.06,47260.14,14.05,-1.00,-0.00,-0.97,-0.22,1,0,-1,43850.96
2012-09-30,43850.96,40115.62,47811.69,47356.07,12.47,-1.00,-0.00,-0.78,0.62,1,0,-1,41418.75
2012-10-01,41418.75,47775.17,44849.55,47542.23,13.19,-0.87,0.50,0.00,1.00,0,0,-1,49480.23
2012-10-02,49480.23,49699.54,44916.65,47785.81,15.33,-0.87,0.50,0.78,0.62,0,0,-1,50516.75
2012-10-03,50516.75,50467.06,47138.58,47902.55,15.46,-0.87,0.50,0.97,-0.22,0,0,-1,50905.33
2012-10-04,50905.33,50305.17,50300.77,47965.16,15.23,-0.87,0.50,0.43,-0.90,0,0,-1,50904.90
2012-10-05,50904.90,49278.94,50775.66,48050.84,17.23,-0.87,0.50,-0.43,-0.90,0,0,-1,49655.98
2012-10-06,49655.98,43850.96,50488.74,48104.70,16.57,-0.87,0.50,-0.97,-0.22,1,0,-1,43991.83
2012-10-07,43991.83,41418.75,48184.24,48124.82,15.23,-0.87,0.50,-0.78,0.62,1,0,-1,41357.81
2012-10-08,41357.81,49480.23,45001.87,48116.12,14.59,-0.87,0.50,0.00,1.00,0,0,-1,50163.58
2012-10-09,50163.58,50516.75,45171.08,48213.74,16.10,-0.87,0.50,0.78,0.62,0,0,-1,50838.21
2012-10-10,50838.21,50905.33,47453.20,48259.66,14.46,-0.87,0.50,0.97,-0.22,0,0,-1,51217.29
2012-10-11,51217.29,50904.90,50739.69,48304.23,15.24,-0.87,0.50,0.43,-0.90,0,0,-1,51287.98
2012-10-12,51287.98,49655.98,51114.49,48358.96,14.14,-0.87,0.50,-0.43,-0.90,0,0,-1,50334.71
2012-10-13,50334.71,43991.83,50946.66,48455.92,11.47,-0.87,0.50,-0.97,-0.22,1,0,-1,46216.71
2012-10-14,46216.71,41357.81,49279.80,48773.76,9.42,-0.87,0.50,-0.78,0.62,1,0,-1,45213.42
2012-10-15,45213.42,50163.58,47254.94,49324.56,9.72,-0.87,0.50,0.00,1.00,0,0,-1,53970.19
2012-10-16,53970.19,50838.21,48466.77,49868.36,11.57,-0.87,0.50,0.78,0.62,0,0,-1,55913.25
2012-10-17,55913.25,51217.29,51698.95,50593.36,14.03,-0.87,0.50,0.97,-0.22,0,0,-1,55154.46
2012-10-18,55154.46,51287.98,55012.63,51155.82,16.32,-0.87,0.50,0.43,-0.90,0,0,-1,53622.44
2012-10-19,53622.44,50334.71,54896.72,51489.31,17.26,-0.87,0.50,-0.43,-0.90,0,0,-1,52155.40
2012-10-20,52155.40,46216.71,53644.10,51749.41,15.70,-0.87,0.50,-0.97,-0.22,1,0,-1,46143.79
2012-10-21,46143.79,45213.42,50640.54,51738.99,16.81,-0.87,0.50,-0.78,0.62,1,0,-1,42827.73
2012-10-22,42827.73,53970.19,47042.31,51398.18,16.61,-0.87,0.50,0.00,1.00,0,0,-1,50019.81
2012-10-23,50019.81,55913.25,46330.44,50833.84,14.81,-0.87,0.50,0.78,0.62,0,0,-1,51601.35
2012-10-24,51601.35,55154.46,48149.63,50217.85,12.87,-0.87,0.50,0.97,-0.22,0,0,-1,52628.58
2012-10-25,52628.58,53622.44,51416.58,49857.01,12.82,-0.87,0.50,0.43,-0.90,0,0,-1,53494.60
2012-10-26,53494.60,52155.40,52574.85,49838.75,11.80,-0.87,0.50,-0.43,-0.90,0,0,-1,54555.54
2012-10-27,54555.54,46143.79,53559.58,50181.63,6.35,-0.87,0.50,-0.97,-0.22,1,0,-1,53082.92
2012-10-28,53082.92,42827.73,53711.02,51172.93,5.06,-0.87,0.50,-0.78,0.62,1,0,-1,54148.73
2012-10-29,54148.73,50019.81,53929.06,52790.22,6.83,-0.87,0.50,0.00,1.00,0,0,-1,62348.69
2012-10-30,62348.69,51601.35,56526.78,54551.49,7.63,-0.87,0.50,0.78,0.62,0,0,-1,63134.60
2012-10-31,63134.60,52628.58,59877.34,56199.10,7.51,-0.87,0.50,0.97,-0.22,0,0,-1,62500.40
2012-11-01,62500.40,53494.60,62661.23,57609.35,9.59,-0.50,0.87,0.43,-0.90,0,1,-1,54616.79
2012-11-02,54616.79,54555.54,60083.93,57769.67,8.88,-0.50,0.87,-0.43,-0.90,0,0,-1,57503.77
2012-11-03,57503.77,53082.92,58206.99,58190.84,10.48,-0.50,0.87,-0.97,-0.22,1,0,-1,53199.50
2012-11-04,53199.50,54148.73,55106.69,58207.50,9.65,-0.50,0.87,-0.78,0.62,1,0,-1,51002.19
2012-11-05,51002.19,62348.69,53901.82,57757.99,8.89,-0.50,0.87,0.00,1.00,0,0,-1,59804.10
2012-11-06,59804.10,63134.60,54668.60,57394.48,6.94,-0.50,0.87,0.78,0.62,0,0,-1,63010.69
2012-11-07,63010.69,62500.40,57938.99,57376.78,8.72,-0.50,0.87,0.97,-0.22,0,0,-1,63933.25
2012-11-08,63933.25,54616.79,62249.35,57581.47,8.52,-0.50,0.87,0.43,-0.90,0,0,-1,63824.96
2012-11-09,63824.96,57503.77,63589.63,58896.92,9.04,-0.50,0.87,-0.43,-0.90,0,0,-1,62768.44
2012-11-10,62768.44,53199.50,63508.88,59649.02,11.35,-0.50,0.87,-0.97,-0.22,1,0,-1,54502.04
2012-11-11,54502.04,51002.19,60365.15,59835.10,7.84,-0.50,0.87,-0.78,0.62,1,1,-1,52952.75
2012-11-12,52952.75,59804.10,56741.08,60113.75,6.95,-0.50,0.87,0.00,1.00,0,0,-1,63313.31
2012-11-13,63313.31,63010.69,56922.70,60615.06,8.16,-0.50,0.87,0.78,0.62,0,0,-1,64640.88
2012-11-14,64640.88,63933.25,60302.31,60847.95,6.80,-0.50,0.87,0.97,-0.22,0,0,-1,65474.40
2012-11-15,65474.40,63824.96,64476.19,61068.11,6.64,-0.50,0.87,0.43,-0.90,0,0,-1,65433.58
2012-11-16,65433.58,62768.44,65182.95,61297.91,6.93,-0.50,0.87,-0.43,-0.90,0,0,-1,64697.83
2012-11-17,64697.83,54502.04,65201.94,61573.54,9.64,-0.50,0.87,-0.97,-0.22,1,0,-1,57206.94
2012-11-18,57206.94,52952.75,62446.12,61959.96,9.79,-0.50,0.87,-0.78,0.62,1,0,-1,53585.52
2012-11-19,53585.52,63313.31,58496.76,62050.35,9.56,-0.50,0.87,0.00,1.00,0,0,-1,62087.73
2012-11-20,62087.73,64640.88,57626.73,61875.27,9.40,-0.50,0.87,0.78,0.62,0,0,-1,63700.44
2012-11-21,63700.44,65474.40,59791.23,61740.92,8.98,-0.50,0.87,0.97,-0.22,0,0,-1,64727.56
2012-11-22,64727.56,65433.58,63505.24,61634.23,7.54,-0.50,0.87,0.43,-0.90,0,0,-1,64813.21
2012-11-23,64813.21,64697.83,64413.74,61545.60,9.17,-0.50,0.87,-0.43,-0.90,0,0,-1,63986.85
2012-11-24,63986.85,57206.94,64509.21,61444.04,10.22,-0.50,0.87,-0.97,-0.22,1,0,-1,56348.44
2012-11-25,56348.44,53585.52,61716.17,61321.39,11.75,-0.50,0.87,-0.78,0.62,1,0,-1,52145.06
2012-11-26,52145.06,62087.73,57493.45,61115.61,10.60,-0.50,0.87,0.00,1.00,0,0,-1,61292.38
2012-11-27,61292.38,63700.44,56595.29,61001.99,7.43,-0.50,0.87,0.78,0.62,0,0,-1,65007.04
2012-11-28,65007.04,64727.56,59481.49,61188.65,5.76,-0.50,0.87,0.97,-0.22,0,0,-1,67651.65
2012-11-29,67651.65,64813.21,64650.35,61606.38,5.17,-0.50,0.87,0.43,-0.90,0,0,-1,69959.75
2012-11-30,69959.75,63986.85,67539.48,62341.60,2.47,-0.50,0.87,-0.43,-0.90,0,0,-1,71612.15
2012-12-01,71612.15,56348.44,69741.18,63430.92,2.38,-0.00,1.00,-0.97,-0.22,1,0,-1,68311.83
2012-12-02,68311.83,52145.06,69961.24,65139.98,2.87,-0.00,1.00,-0.78,0.62,1,0,-1,65416.83
2012-12-03,65416.83,61292.38,68446.94,67035.95,5.61,-0.00,1.00,0.00,1.00,0,0,-1,71675.06
2012-12-04,71675.06,65007.04,68467.91,68519.19,6.18,-0.00,1.00,0.78,0.62,0,0,-1,71395.25
2012-12-05,71395.25,67651.65,69495.72,69431.79,4.22,-0.00,1.00,0.97,-0.22,0,0,-1,73770.96
2012-12-06,73770.96,69959.75,72280.42,70305.98,1.95,-0.00,1.00,0.43,-0.90,0,0,-1,76455.23
2012-12-07,76455.23,71612.15,73873.81,71233.90,2.93,-0.00,1.00,-0.43,-0.90,0,0,-1,77119.69
2012-12-08,77119.69,68311.83,75781.96,72020.69,2.73,-0.00,1.00,-0.97,-0.22,1,0,-1,69896.77
2012-12-09,69896.77,65416.83,74490.56,72247.11,3.10,-0.00,1.00,-0.78,0.62,1,0,-1,67820.00
2012-12-10,67820.00,71675.06,71612.15,72590.42,4.35,-0.00,1.00,0.00,1.00,0,0,-1,74414.60
2012-12-11,74414.60,71395.25,70710.46,72981.79,0.69,-0.00,1.00,0.78,0.62,0,0,-1,77493.33
2012-12-12,77493.33,73770.96,73242.65,73852.94,-0.79,-0.00,1.00,0.97,-0.22,0,0,-1,81296.19
2012-12-13,81296.19,76455.23,77734.71,74927.97,1.89,-0.00,1.00,0.43,-0.90,0,0,-1,80188.29
2012-12-14,80188.29,77119.69,79659.27,75461.27,7.61,-0.00,1.00,-0.43,-0.90,0,0,-1,73708.94
2012-12-15,73708.94,69896.77,78397.81,74974.02,9.29,-0.00,1.00,-0.97,-0.22,1,0,-1,62784.50
2012-12-16,62784.50,67820.00,72227.24,73957.98,8.44,-0.00,1.00,-0.78,0.62,1,0,-1,59539.62
2012-12-17,59539.62,74414.60,65344.35,72775.07,7.95,-0.00,1.00,0.00,1.00,0,0,-1,67007.67
2012-12-18,67007.67,77493.33,63110.60,71716.93,6.84,-0.00,1.00,0.78,0.62,0,0,-1,68324.73
2012-12-19,68324.73,81296.19,64957.34,70407.13,5.47,-0.00,1.00,0.97,-0.22,0,0,-1,69056.60
2012-12-20,69056.60,80188.29,68129.67,68658.62,7.45,-0.00,1.00,0.43,-0.90,0,0,-1,69058.92
2012-12-21,69058.92,73708.94,68813.42,67068.71,7.75,-0.00,1.00,-0.43,-0.90,0,0,-1,65827.92
2012-12-22,65827.92,62784.50,67981.15,65942.85,8.40,-0.00,1.00,-0.97,-0.22,1,0,-1,60117.40
2012-12-23,60117.40,59539.62,65001.41,65561.84,11.94,-0.00,1.00,-0.78,0.62,1,0,-1,53995.54
2012-12-24,53995.54,67007.67,59980.28,64769.82,10.62,-0.00,1.00,0.00,1.00,0,0,-1,55316.50
2012-12-25,55316.50,68324.73,56476.48,63099.66,10.64,-0.00,1.00,0.78,0.62,0,1,-1,50577.77
2012-12-26,50577.77,69056.60,53296.60,60564.38,8.86,-0.00,1.00,0.97,-0.22,0,0,-1,57287.25
2012-12-27,57287.25,69058.92,54393.84,58883.04,9.80,-0.00,1.00,0.43,-0.90,0,0,-1,59269.25
2012-12-28,59269.25,65827.92,55711.42,57484.52,8.99,-0.00,1.00,-0.43,-0.90,0,0,-1,58998.29
2012-12-29,58998.29,60117.40,58518.26,56508.86,9.89,-0.00,1.00,-0.97,-0.22,1,0,-1,55695.04
2012-12-30,55695.04,53995.54,57987.53,55877.09,8.14,-0.00,1.00,-0.78,0.62,1,0,-1,55162.77
2012-12-31,55162.77,55316.50,56618.70,56043.84,8.27,-0.00,1.00,0.00,1.00,0,0,-1,58227.02
2013-01-01,58227.02,50577.77,56361.61,56459.63,7.83,0.50,0.87,0.78,0.62,0,1,-1,54546.75
2013-01-02,54546.75,57287.25,55978.85,57026.62,5.45,0.50,0.87,0.97,-0.22,0,0,-1,64501.81
2013-01-03,64501.81,59269.25,59091.86,58057.28,8.20,0.50,0.87,0.43,-0.90,0,0,-1,66651.06
2013-01-04,66651.06,58998.29,61899.87,59111.82,8.57,0.50,0.87,-0.43,-0.90,0,0,-1,65247.75
2013-01-05,65247.75,55695.04,65466.87,60004.60,8.09,0.50,0.87,-0.97,-0.22,1,0,-1,60152.00
2013-01-06,60152.00,55162.77,64016.94,60641.31,7.19,0.50,0.87,-0.78,0.62,1,0,-1,58542.04
2013-01-07,58542.04,58227.02,61313.93,61124.06,6.49,0.50,0.87,0.00,1.00,0,0,-1,67866.46
2013-01-08,67866.46,54546.75,62186.83,62501.12,5.10,0.50,0.87,0.78,0.62,0,0,-1,71498.04
2013-01-09,71498.04,64501.81,65968.85,64922.74,4.58,0.50,0.87,0.97,-0.22,0,0,-1,72945.77
2013-01-10,72945.77,66651.06,70770.09,66129.02,6.06,0.50,0.87,0.43,-0.90,0,0,-1,71618.46
2013-01-11,71618.46,65247.75,72020.76,66838.65,5.81,0.50,0.87,-0.43,-0.90,0,0,-1,70042.69
2013-01-12,70042.69,60152.00,71535.64,67523.64,4.12,0.50,0.87,-0.97,-0.22,1,0,-1,65911.81
2013-01-13,65911.81,58542.04,69190.99,68346.47,3.27,0.50,0.87,-0.78,0.62,1,0,-1,64642.00
2013-01-14,64642.00,67866.46,66865.50,69217.89,0.86,0.50,0.87,0.00,1.00,0,0,-1,76181.92
2013-01-15,76181.92,71498.04,68911.91,70405.81,1.69,0.50,0.87,0.78,0.62,0,0,-1,78435.60
2013-01-16,78435.60,72945.77,73086.51,71396.89,-1.32,0.50,0.87,0.97,-0.22,0,0,-1,79530.29
2013-01-17,79530.29,71618.46,78049.27,72337.54,-2.99,0.50,0.87,0.43,-0.90,0,0,-1,83581.69
2013-01-18,83581.69,70042.69,80515.86,74046.57,-1.67,0.50,0.87,-0.43,-0.90,0,0,-1,85021.75
2013-01-19,85021.75,65911.81,82711.24,76186.44,0.73,0.50,0.87,-0.97,-0.22,1,0,-1,76395.38
2013-01-20,76395.38,64642.00,81666.27,77684.09,-0.16,0.50,0.87,-0.78,0.62,1,0,-1,72339.81
2013-01-21,72339.81,76181.92,77918.98,78783.78,0.75,0.50,0.87,0.00,1.00,0,0,-1,78216.23
2013-01-22,78216.23,78435.60,75650.47,79074.39,1.60,0.50,0.87,0.78,0.62,0,0,-1,78736.19
2013-01-23,78736.19,79530.29,76430.74,79117.33,2.34,0.50,0.87,0.97,-0.22,0,0,-1,78199.38
2013-01-24,78199.38,83581.69,78383.93,78927.20,1.14,0.50,0.87,0.43,-0.90,0,0,-1,78511.42
2013-01-25,78511.42,85021.75,78482.33,78202.88,-1.09,0.50,0.87,-0.43,-0.90,0,0,-1,81268.62
2013-01-26,81268.62,76395.38,79326.47,77666.72,1.20,0.50,0.87,-0.97,-0.22,1,0,-1,74257.58
2013-01-27,74257.58,72339.81,78012.54,77361.32,4.54,0.50,0.87,-0.78,0.62,1,0,-1,67737.29
2013-01-28,67737.29,78216.23,74421.17,76703.82,5.83,0.50,0.87,0.00,1.00,0,0,-1,72681.67
2013-01-29,72681.67,78736.19,71558.85,75913.16,9.46,0.50,0.87,0.78,0.62,0,0,-1,71356.00
2013-01-30,71356.00,78199.38,70591.65,74858.85,11.44,0.50,0.87,0.97,-0.22,0,0,-1,66979.17
2013-01-31,66979.17,78511.42,70338.94,73255.96,8.17,0.50,0.87,0.43,-0.90,0,0,-1,67056.17
2013-02-01,67056.17,81268.62,68463.78,71619.50,8.98,0.87,0.50,-0.43,-0.90,0,0,-1,66082.38
2013-02-02,66082.38,74257.58,66705.90,69450.04,5.02,0.87,0.50,-0.97,-0.22,1,0,-1,63939.38
2013-02-03,63939.38,67737.29,65692.64,67976.01,3.12,0.87,0.50,-0.78,0.62,1,0,-1,65627.73
2013-02-04,65627.73,72681.67,65216.49,67674.64,7.85,0.87,0.50,0.00,1.00,0,0,-1,70214.50
2013-02-05,70214.50,71356.00,66593.87,67322.19,6.19,0.87,0.50,0.78,0.62,0,0,-1,71629.21
2013-02-06,71629.21,66979.17,69157.15,67361.22,4.33,0.87,0.50,0.97,-0.22,0,0,-1,74914.60
2013-02-07,74914.60,67056.17,72252.77,68494.85,3.09,0.87,0.50,0.43,-0.90,0,0,-1,76971.65
2013-02-08,76971.65,66082.38,74505.15,69911.35,1.57,0.87,0.50,-0.43,-0.90,0,0,-1,75391.60
2013-02-09,75391.60,63939.38,75759.28,71241.24,1.03,0.87,0.50,-0.97,-0.22,1,0,-1,71972.77
2013-02-10,71972.77,65627.73,74778.67,72388.87,1.57,0.87,0.50,-0.78,0.62,1,0,-1,69488.50
2013-02-11,69488.50,70214.50,72284.29,72940.40,4.37,0.87,0.50,0.00,1.00,0,0,-1,74532.92
2013-02-12,74532.92,71629.21,71998.06,73557.32,2.41,0.87,0.50,0.78,0.62,0,0,-1,77078.92
2013-02-13,77078.92,74914.60,73700.11,74335.85,1.13,0.87,0.50,0.97,-0.22,0,0,-1,77312.35
2013-02-14,77312.35,76971.65,76308.06,74678.39,2.97,0.87,0.50,0.43,-0.90,0,0,-1,77003.65
2013-02-15,77003.65,75391.60,77131.64,74682.96,5.34,0.87,0.50,-0.43,-0.90,0,0,-1,72185.27
2013-02-16,72185.27,71972.77,75500.42,74224.91,3.79,0.87,0.50,-0.97,-0.22,1,0,-1,66342.19
2013-02-17,66342.19,69488.50,71843.70,73420.54,3.56,0.87,0.50,-0.78,0.62,1,0,-1,64193.71
2013-02-18,64193.71,74532.92,67573.72,72664.14,3.56,0.87,0.50,0.00,1.00,0,0,-1,70956.79
2013-02-19,70956.79,77078.92,67164.23,72153.27,3.45,0.87,0.50,0.78,0.62,0,0,-1,72938.21
2013-02-20,72938.21,77312.35,69362.90,71561.74,3.13,0.87,0.50,0.97,-0.22,0,0,-1,72873.48
2013-02-21,72873.48,77003.65,72256.16,70927.61,1.25,0.87,0.50,0.43,-0.90,0,0,-1,76825.75
2013-02-22,76825.75,72185.27,74212.48,70902.20,-0.47,0.87,0.50,-0.43,-0.90,0,0,-1,79013.33
2013-02-23,79013.33,66342.19,76237.52,71877.64,-1.59,0.87,0.50,-0.97,-0.22,1,0,-1,78166.12
2013-02-24,78166.12,64193.71,78001.74,73566.77,0.02,0.87,0.50,-0.78,0.62,1,0,-1,75368.02
2013-02-25,75368.02,70956.79,77515.83,75163.10,1.03,0.87,0.50,0.00,1.00,0,0,-1,80191.60
2013-02-26,80191.60,72938.21,77908.58,76482.36,2.33,0.87,0.50,0.78,0.62,0,0,-1,79539.19
2013-02-27,79539.19,72873.48,78366.27,77425.36,3.18,0.87,0.50,0.97,-0.22,0,0,-1,78255.42
2013-02-28,78255.42,76825.75,79328.74,78194.21,3.33,0.87,0.50,0.43,-0.90,0,0,-1,76667.65
2013-03-01,76667.65,79013.33,78154.08,78171.62,3.68,1.00,0.00,-0.43,-0.90,0,0,-1,76353.21
2013-03-02,76353.21,78166.12,77092.09,77791.60,3.42,1.00,0.00,-0.97,-0.22,1,0,-1,69902.98
2013-03-03,69902.98,75368.02,74307.94,76611.15,3.67,1.00,0.00,-0.78,0.62,1,0,-1,64929.25
2013-03-04,64929.25,80191.60,70395.15,75119.90,6.26,1.00,0.00,0.00,1.00,0,0,-1,69275.44
2013-03-05,69275.44,79539.19,68035.89,73560.45,9.37,1.00,0.00,0.78,0.62,0,0,-1,66720.00
2013-03-06,66720.00,78255.42,66974.90,71729.13,10.02,1.00,0.00,0.97,-0.22,0,0,-1,64401.17
2013-03-07,64401.17,76667.65,66798.87,69749.96,10.34,1.00,0.00,0.43,-0.90,0,0,-1,62280.50
2013-03-08,62280.50,76353.21,64467.22,67694.65,10.31,1.00,0.00,-0.43,-0.90,0,0,-1,60708.77
2013-03-09,60708.77,69902.98,62463.48,65459.73,10.00,1.00,0.00,-0.97,-0.22,1,0,-1,54653.79
2013-03-10,54653.79,64929.25,59214.35,63281.27,7.33,1.00,0.00,-0.78,0.62,1,0,-1,53821.65
2013-03-11,53821.65,69275.44,56394.74,61694.47,4.14,1.00,0.00,0.00,1.00,0,0,-1,66030.02
2013-03-12,66030.02,66720.00,58168.49,61230.84,1.79,1.00,0.00,0.78,0.62,0,0,-1,72171.90
2013-03-13,72171.90,64401.17,64007.85,62009.68,-0.90,1.00,0.00,0.97,-0.22,0,0,-1,76220.19
2013-03-14,76220.19,62280.50,71474.03,63698.12,-0.39,1.00,0.00,0.43,-0.90,0,0,-1,75862.46
2013-03-15,75862.46,60708.77,74751.51,65638.40,1.50,1.00,0.00,-0.43,-0.90,0,0,-1,75378.10
2013-03-16,75378.10,54653.79,75820.25,67734.01,5.12,1.00,0.00,-0.97,-0.22,1,0,-1,67601.83
2013-03-17,67601.83,53821.65,72947.47,69583.74,6.61,1.00,0.00,-0.78,0.62,1,0,-1,62052.35
2013-03-18,62052.35,66030.02,68344.10,70759.55,5.04,1.00,0.00,0.00,1.00,0,0,-1,70008.85
2013-03-19,70008.85,72171.90,66554.35,71327.96,6.05,1.00,0.00,0.78,0.62,0,0,-1,69795.79
2013-03-20,69795.79,76220.19,67285.67,70988.51,6.56,1.00,0.00,0.97,-0.22,0,0,-1,68484.44
2013-03-21,68484.44,75862.46,69429.69,69883.40,6.04,1.00,0.00,0.43,-0.90,0,0,-1,67926.33
2013-03-22,67926.33,75378.10,68735.52,68749.67,8.63,1.00,0.00,-0.43,-0.90,0,0,-1,63973.96
2013-03-23,63973.96,67601.83,66794.91,67120.51,9.03,1.00,0.00,-0.97,-0.22,1,0,-1,57344.25
2013-03-24,57344.25,62052.35,63081.51,65655.14,7.14,1.00,0.00,-0.78,0.62,1,0,-1,56390.94
2013-03-25,56390.94,70008.85,59236.38,64846.37,5.77,1.00,0.00,0.00,1.00,0,0,-1,65440.23
2013-03-26,65440.23,69795.79,59725.14,64193.71,5.04,1.00,0.00,0.78,0.62,0,0,-1,67636.27
2013-03-27,67636.27,68484.44,63155.81,63885.20,4.66,1.00,0.00,0.97,-0.22,0,0,-1,67984.42
2013-03-28,67984.42,67926.33,67020.31,63813.77,5.02,1.00,0.00,0.43,-0.90,0,0,-1,68385.65
2013-03-29,68385.65,63973.96,68002.11,63879.39,4.09,1.00,0.00,-0.43,-0.90,0,0,-1,68266.92
2013-03-30,68266.92,57344.25,68212.33,64492.67,5.13,1.00,0.00,-0.97,-0.22,1,0,-1,62654.12
2013-03-31,62654.12,56390.94,66435.56,65251.22,3.80,1.00,0.00,-0.78,0.62,1,0,-1,59578.29
2013-04-01,59578.29,65440.23,63499.78,65706.56,4.93,0.87,-0.50,0.00,1.00,0,1,-1,60137.06
2013-04-02,60137.06,67636.27,60789.83,64948.96,6.05,0.87,-0.50,0.78,0.62,0,0,-1,66284.42
2013-04-03,66284.42,67984.42,61999.92,64755.84,5.89,0.87,-0.50,0.97,-0.22,0,0,-1,66382.27
2013-04-04,66382.27,68385.65,64267.92,64526.96,5.95,0.87,-0.50,0.43,-0.90,0,0,-1,68082.77
2013-04-05,68082.77,68266.92,66916.49,64483.69,6.05,0.87,-0.50,-0.43,-0.90,0,0,-1,68316.33
